season,date,regular,playoffs,away,home,score_away,score_home,whos_favored,spread,total,moneyline_away,moneyline_home,underdog_wins,underdog_covers_no_win,fave_covers,ATS_outcome,Season_Type
2015,2015-04-29,False,True,por,mem,93,99,home,6.0,189.5,215.0,-260.0,False,Push,False,Push,Playoffs
2015,2015-04-30,False,True,chi,mil,120,66,away,4.0,189.0,-185.0,160.0,False,False,True,Favorite Covers,Playoffs
2015,2015-04-30,False,True,lac,sa,102,96,home,5.5,206.5,215.0,-260.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-01,False,True,atl,bkn,111,87,away,5.0,198.5,-210.0,180.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-02,False,True,sa,lac,109,111,home,3.0,204.0,135.0,-160.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-03,False,True,mem,gs,86,101,home,11.0,196.0,520.0,-720.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-03,False,True,wsh,atl,104,98,home,5.5,197.5,205.0,-245.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-04,False,True,chi,cle,99,92,home,4.5,195.0,170.0,-200.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-04,False,True,lac,hou,117,101,home,7.5,212.0,309.0,-379.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-05,False,True,wsh,atl,90,106,home,9.0,199.0,400.0,-500.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-05,False,True,mem,gs,97,90,home,10.0,198.0,500.0,-675.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-06,False,True,chi,cle,91,106,home,5.5,194.5,205.0,-245.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-06,False,True,lac,hou,109,115,home,8.0,214.5,325.0,-405.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-08,False,True,cle,chi,96,99,home,2.5,194.5,126.0,-146.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-08,False,True,hou,lac,99,124,home,6.0,215.0,215.0,-260.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-09,False,True,atl,wsh,101,103,away,4.0,196.5,-185.0,160.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-09,False,True,gs,mem,89,99,away,4.0,197.0,-195.0,166.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-10,False,True,cle,chi,86,84,away,3.0,194.0,-160.0,135.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-10,False,True,hou,lac,95,128,home,6.5,217.5,245.0,-295.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-11,False,True,atl,wsh,106,101,away,4.5,198.0,-190.0,161.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-11,False,True,gs,mem,101,84,away,4.0,196.0,-180.0,155.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-12,False,True,chi,cle,101,106,home,5.5,190.5,211.0,-256.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-12,False,True,lac,hou,103,124,away,3.0,219.0,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-13,False,True,wsh,atl,81,82,home,7.0,201.0,265.0,-325.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-13,False,True,mem,gs,78,98,home,10.0,198.0,469.0,-626.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-14,False,True,cle,chi,94,73,home,2.5,192.0,123.0,-143.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-14,False,True,hou,lac,119,107,home,8.5,220.0,355.0,-450.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-15,False,True,atl,wsh,94,91,home,2.5,197.0,126.0,-146.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-15,False,True,gs,mem,108,95,away,5.0,193.0,-220.0,185.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-17,False,True,lac,hou,100,113,away,2.5,219.0,-144.0,124.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-19,False,True,hou,gs,106,110,home,10.5,220.0,525.0,-700.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-20,False,True,cle,atl,97,89,home,2.5,199.5,125.0,-145.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-21,False,True,hou,gs,98,99,home,9.5,219.0,420.0,-540.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-22,False,True,cle,atl,94,82,home,3.5,193.0,145.0,-170.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-23,False,True,gs,hou,115,80,home,1.5,216.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-24,False,True,atl,cle,111,114,home,8.0,190.0,345.0,-425.0,False,True,False,Underdog Covers But Loses,Playoffs
2015,2015-05-25,False,True,gs,hou,115,128,away,4.5,214.5,-185.0,160.0,True,False,False,Underdog Wins,Playoffs
2015,2015-05-26,False,True,atl,cle,88,118,home,7.5,195.5,290.0,-355.0,False,False,True,Favorite Covers,Playoffs
2015,2015-05-27,False,True,hou,gs,90,104,home,9.5,217.0,410.0,-530.0,False,False,True,Favorite Covers,Playoffs
2015,2015-06-04,False,True,cle,gs,100,108,home,6.0,204.0,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2015,2015-06-07,False,True,cle,gs,95,93,home,7.5,199.0,285.0,-345.0,True,False,False,Underdog Wins,Playoffs
2015,2015-06-09,False,True,gs,cle,91,96,away,2.0,194.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2015,2015-06-11,False,True,gs,cle,103,82,away,4.0,195.0,-190.0,161.0,False,False,True,Favorite Covers,Playoffs
2015,2015-06-14,False,True,cle,gs,91,104,home,9.5,195.0,370.0,-465.0,False,False,True,Favorite Covers,Playoffs
2015,2015-06-16,False,True,gs,cle,105,97,away,3.0,193.5,-150.0,130.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-16,False,True,ind,tor,100,90,home,7.5,195.5,275.0,-335.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-16,False,True,hou,gs,78,104,home,13.0,225.0,800.0,-1400.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-16,False,True,bos,atl,101,102,home,5.0,206.0,180.0,-210.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-16,False,True,dal,okc,70,108,home,12.0,206.0,650.0,-1000.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-17,False,True,det,cle,101,106,home,11.5,200.5,600.0,-900.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-17,False,True,cha,mia,91,123,home,4.5,198.5,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-17,False,True,mem,sa,74,106,home,17.0,188.5,2000.0,-10000.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-17,False,True,por,lac,95,115,home,8.5,210.5,375.0,-450.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-18,False,True,ind,tor,87,98,home,8.0,195.0,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-18,False,True,dal,okc,85,84,home,14.0,202.5,1100.0,-2500.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-18,False,True,hou,gs,106,115,home,8.5,211.0,350.0,-420.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-19,False,True,bos,atl,72,89,home,6.5,206.0,225.0,-265.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-19,False,True,mem,sa,68,94,home,17.5,186.0,2000.0,-10000.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-20,False,True,cha,mia,103,115,home,4.5,197.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-20,False,True,det,cle,90,107,home,11.0,201.5,575.0,-850.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-20,False,True,por,lac,81,102,home,8.0,210.5,330.0,-400.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-21,False,True,okc,dal,131,102,away,9.5,198.5,-550.0,425.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-21,False,True,tor,ind,101,85,home,0.0,195.0,-110.0,-110.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-21,False,True,gs,hou,96,97,away,3.0,215.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-22,False,True,cle,det,101,91,away,4.5,200.5,-190.0,170.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-22,False,True,atl,bos,103,111,home,3.0,203.0,140.0,-160.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-22,False,True,sa,mem,96,87,away,11.5,184.0,-850.0,575.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-23,False,True,tor,ind,83,100,away,1.0,193.5,-115.0,-105.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-23,False,True,mia,cha,80,96,home,3.0,197.5,135.0,-155.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-23,False,True,okc,dal,119,108,away,8.0,204.0,-450.0,375.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-23,False,True,lac,por,88,96,away,1.5,208.5,-125.0,105.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-24,False,True,sa,mem,116,95,away,13.5,181.5,-2000.0,1000.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-24,False,True,gs,hou,121,94,away,8.5,217.5,-450.0,375.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-24,False,True,atl,bos,95,104,away,1.0,203.0,-120.0,100.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-24,False,True,cle,det,100,98,away,6.5,197.5,-270.0,230.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-25,False,True,mia,cha,85,89,home,2.5,194.0,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-25,False,True,dal,okc,104,118,home,15.0,205.0,1200.0,-3000.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-25,False,True,lac,por,84,98,away,4.0,204.0,-175.0,155.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-26,False,True,bos,atl,83,110,home,7.5,198.0,280.0,-340.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-26,False,True,ind,tor,99,102,home,7.5,194.0,270.0,-330.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-27,False,True,cha,mia,90,88,home,6.0,195.5,220.0,-260.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-27,False,True,por,lac,108,98,away,2.5,194.5,-145.0,125.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-27,False,True,hou,gs,81,114,home,9.0,213.0,400.0,-500.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-28,False,True,atl,bos,104,92,away,3.0,198.0,-150.0,130.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-29,False,True,mia,cha,97,90,home,2.0,192.0,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2016,2016-04-29,False,True,tor,ind,83,101,home,1.5,192.5,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2016,2016-04-29,False,True,lac,por,103,106,home,9.5,198.5,425.0,-550.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-04-30,False,True,okc,sa,92,124,home,6.5,199.5,250.0,-300.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-01,False,True,por,gs,106,118,home,10.0,210.5,430.0,-550.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-01,False,True,ind,tor,84,89,home,6.0,189.5,235.0,-295.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-05-01,False,True,cha,mia,73,106,home,6.0,191.0,230.0,-290.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-02,False,True,atl,cle,93,104,home,8.0,199.5,330.0,-400.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-02,False,True,okc,sa,98,97,home,7.0,200.5,310.0,-370.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-03,False,True,mia,tor,102,96,home,4.0,192.0,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-03,False,True,por,gs,99,110,home,9.0,211.5,400.0,-500.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-04,False,True,atl,cle,98,123,home,7.0,196.0,270.0,-330.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-05,False,True,mia,tor,92,96,home,5.0,189.5,185.0,-215.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-05-06,False,True,cle,atl,121,108,away,2.0,196.5,-135.0,115.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-06,False,True,sa,okc,100,96,away,2.5,200.0,-140.0,120.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-07,False,True,tor,mia,95,91,home,5.0,189.0,190.0,-230.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-07,False,True,gs,por,108,120,away,2.5,212.5,-135.0,115.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-08,False,True,cle,atl,100,99,away,5.5,202.0,-240.0,200.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-05-08,False,True,sa,okc,97,111,home,2.0,199.5,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-09,False,True,tor,mia,87,94,home,4.5,194.0,180.0,-210.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-09,False,True,gs,por,132,125,away,6.0,215.0,-250.0,210.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-10,False,True,okc,sa,95,91,home,7.0,199.0,300.0,-360.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-11,False,True,mia,tor,91,99,home,5.0,189.0,190.0,-220.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-11,False,True,por,gs,121,125,home,13.5,217.5,900.0,-1600.0,False,True,False,Underdog Covers But Loses,Playoffs
2016,2016-05-12,False,True,sa,okc,99,113,home,1.0,198.0,-110.0,-110.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-13,False,True,tor,mia,91,103,home,3.5,188.0,145.0,-165.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-15,False,True,mia,tor,89,116,home,4.5,188.5,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-16,False,True,okc,gs,108,102,home,8.0,225.0,330.0,-400.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-17,False,True,tor,cle,84,115,home,11.0,197.5,700.0,-1100.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-18,False,True,okc,gs,91,118,home,9.0,222.5,375.0,-450.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-19,False,True,tor,cle,89,108,home,12.0,198.0,750.0,-1200.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-21,False,True,cle,tor,84,99,away,6.0,199.5,-280.0,240.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-22,False,True,gs,okc,105,133,away,7.0,219.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-23,False,True,cle,tor,99,105,away,6.0,197.5,-260.0,220.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-24,False,True,gs,okc,94,118,away,2.0,222.0,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-25,False,True,tor,cle,78,116,home,11.0,196.5,600.0,-900.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-26,False,True,okc,gs,111,120,home,7.5,220.0,310.0,-370.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-27,False,True,cle,tor,113,87,away,6.5,198.0,-320.0,255.0,False,False,True,Favorite Covers,Playoffs
2016,2016-05-28,False,True,gs,okc,108,101,home,3.5,221.5,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2016,2016-05-30,False,True,okc,gs,88,96,home,7.0,218.5,265.0,-320.0,False,False,True,Favorite Covers,Playoffs
2016,2016-06-02,False,True,cle,gs,89,104,home,6.0,211.0,190.0,-220.0,False,False,True,Favorite Covers,Playoffs
2016,2016-06-05,False,True,cle,gs,77,110,home,6.0,209.5,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2016,2016-06-08,False,True,gs,cle,90,120,home,2.0,206.0,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2016,2016-06-10,False,True,gs,cle,108,97,home,2.5,207.5,115.0,-135.0,True,False,False,Underdog Wins,Playoffs
2016,2016-06-13,False,True,cle,gs,112,97,home,6.0,209.0,195.0,-230.0,True,False,False,Underdog Wins,Playoffs
2016,2016-06-16,False,True,gs,cle,101,115,home,2.0,208.0,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2016,2016-06-19,False,True,cle,gs,93,89,home,4.5,204.5,155.0,-175.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-15,False,True,ind,cle,108,109,home,9.0,208.0,425.0,-550.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-15,False,True,mil,tor,97,83,home,7.5,197.5,280.0,-340.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-15,False,True,mem,sa,82,111,home,9.5,190.5,450.0,-600.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-15,False,True,utah,lac,97,95,home,6.0,198.5,220.0,-260.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-16,False,True,atl,wsh,107,114,home,5.5,209.0,200.0,-240.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-16,False,True,por,gs,109,121,home,15.5,220.0,1300.0,-3500.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-16,False,True,chi,bos,106,102,home,6.5,207.0,250.0,-300.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-16,False,True,okc,hou,87,118,home,7.5,227.5,280.0,-340.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-17,False,True,ind,cle,111,117,home,9.0,209.5,380.0,-460.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-17,False,True,mem,sa,82,96,home,10.5,188.5,525.0,-750.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-18,False,True,mil,tor,100,106,home,8.0,194.5,310.0,-370.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-18,False,True,chi,bos,111,97,home,7.5,206.5,290.0,-350.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-18,False,True,utah,lac,91,99,home,9.0,200.0,400.0,-500.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-19,False,True,atl,wsh,101,109,home,6.0,211.0,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-19,False,True,okc,hou,111,115,home,7.5,225.5,280.0,-340.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-19,False,True,por,gs,81,110,home,12.0,218.5,600.0,-900.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-20,False,True,cle,ind,119,114,away,1.5,210.0,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-20,False,True,tor,mil,77,104,home,2.0,197.0,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-20,False,True,sa,mem,94,105,away,3.5,188.0,-170.0,148.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-21,False,True,bos,chi,104,87,away,2.5,205.5,-135.0,115.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-21,False,True,hou,okc,113,115,home,2.5,224.0,125.0,-145.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-21,False,True,lac,utah,111,106,away,1.5,197.5,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-22,False,True,tor,mil,87,76,home,2.5,194.0,115.0,-135.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-22,False,True,wsh,atl,98,116,home,2.5,211.0,125.0,-145.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-22,False,True,sa,mem,108,110,away,5.0,187.0,-220.0,184.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-22,False,True,gs,por,119,113,away,4.5,217.5,-205.0,172.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-23,False,True,cle,ind,106,102,away,4.0,214.0,-175.0,155.0,False,Push,False,Push,Playoffs
2017,2017-04-23,False,True,hou,okc,113,109,home,0.0,223.5,-110.0,-110.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-23,False,True,bos,chi,104,95,away,1.5,204.0,-125.0,105.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-23,False,True,lac,utah,98,105,home,5.0,196.0,185.0,-215.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-24,False,True,mil,tor,93,118,home,6.0,193.0,200.0,-240.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-24,False,True,wsh,atl,101,111,home,2.5,213.0,120.0,-140.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-24,False,True,gs,por,128,103,away,9.0,222.0,-420.0,350.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-25,False,True,mem,sa,103,116,home,10.5,188.0,562.0,-800.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-25,False,True,okc,hou,99,105,home,7.5,223.5,303.0,-380.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-25,False,True,utah,lac,96,92,home,3.0,195.5,135.0,-155.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-26,False,True,atl,wsh,99,103,home,6.5,210.5,230.0,-280.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-04-26,False,True,chi,bos,97,108,home,7.5,205.0,299.0,-375.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-27,False,True,tor,mil,92,89,home,1.5,196.5,105.0,-125.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-27,False,True,sa,mem,103,96,away,5.0,191.0,-215.0,180.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-28,False,True,lac,utah,98,93,home,5.5,195.5,211.0,-255.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-28,False,True,bos,chi,105,83,away,3.0,203.5,-155.0,135.0,False,False,True,Favorite Covers,Playoffs
2017,2017-04-28,False,True,wsh,atl,115,99,home,3.0,208.5,135.0,-155.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-30,False,True,utah,lac,104,91,home,3.5,190.5,144.0,-165.0,True,False,False,Underdog Wins,Playoffs
2017,2017-04-30,False,True,wsh,bos,111,123,home,4.5,216.0,155.0,-175.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-01,False,True,tor,cle,105,116,home,6.5,211.0,263.0,-325.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-01,False,True,hou,sa,126,99,home,6.0,215.5,234.0,-285.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-02,False,True,wsh,bos,119,129,home,5.0,217.5,180.0,-215.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-02,False,True,utah,gs,94,106,home,13.5,205.5,876.0,-1500.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-03,False,True,tor,cle,103,125,home,7.0,214.5,283.0,-353.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-03,False,True,hou,sa,96,121,home,6.0,214.5,211.0,-255.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-04,False,True,bos,wsh,89,116,home,5.5,217.0,207.0,-250.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-04,False,True,utah,gs,104,115,home,14.0,206.0,980.0,-1800.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-05,False,True,cle,tor,115,94,away,3.0,215.0,-155.0,135.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-05,False,True,sa,hou,103,92,home,5.5,214.5,218.0,-265.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-06,False,True,gs,utah,102,91,home,5.0,213.5,188.0,-225.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-07,False,True,cle,tor,109,102,away,6.5,209.0,-285.0,234.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-07,False,True,bos,wsh,102,121,away,7.0,209.5,-300.0,245.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-07,False,True,sa,hou,104,125,home,5.0,213.5,170.0,-200.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-08,False,True,gs,utah,121,95,away,8.5,207.5,-465.0,361.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-09,False,True,hou,sa,107,110,home,5.5,216.0,188.0,-225.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-10,False,True,wsh,bos,101,123,home,4.0,218.0,144.0,-165.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-11,False,True,sa,hou,114,75,home,8.5,211.5,416.0,-550.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-12,False,True,bos,wsh,91,92,home,5.0,214.5,180.0,-215.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-14,False,True,sa,gs,111,113,home,10.0,209.5,462.0,-625.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-15,False,True,wsh,bos,105,115,home,5.0,210.5,172.0,-205.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-16,False,True,sa,gs,100,136,home,13.5,209.5,818.0,-1350.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-17,False,True,cle,bos,117,104,away,3.5,218.5,-185.0,160.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-19,False,True,cle,bos,130,86,away,5.0,219.0,-220.0,184.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-20,False,True,gs,sa,120,108,away,9.0,215.0,-495.0,381.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-21,False,True,bos,cle,111,108,home,15.5,214.0,1453.0,-4000.0,True,False,False,Underdog Wins,Playoffs
2017,2017-05-22,False,True,gs,sa,129,115,away,11.0,218.0,-750.0,534.0,False,False,True,Favorite Covers,Playoffs
2017,2017-05-23,False,True,bos,cle,99,112,home,15.5,214.5,1175.0,-2500.0,False,True,False,Underdog Covers But Loses,Playoffs
2017,2017-05-25,False,True,cle,bos,135,102,away,9.5,213.5,-575.0,431.0,False,False,True,Favorite Covers,Playoffs
2017,2017-06-01,False,True,cle,gs,91,113,home,8.0,224.5,285.0,-355.0,False,False,True,Favorite Covers,Playoffs
2017,2017-06-04,False,True,cle,gs,113,132,home,9.0,221.5,334.0,-425.0,False,False,True,Favorite Covers,Playoffs
2017,2017-06-07,False,True,gs,cle,118,113,away,3.0,226.5,-145.0,125.0,False,False,True,Favorite Covers,Playoffs
2017,2017-06-09,False,True,gs,cle,116,137,away,5.0,227.0,-200.0,170.0,True,False,False,Underdog Wins,Playoffs
2017,2017-06-12,False,True,cle,gs,120,129,home,9.5,231.0,317.0,-400.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-14,False,True,sa,gs,92,113,home,8.0,205.5,300.0,-400.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-14,False,True,wsh,tor,106,114,home,7.5,214.0,275.0,-350.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-14,False,True,mia,phi,103,130,home,6.0,214.0,200.0,-250.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-14,False,True,no,por,97,95,home,5.0,217.0,190.0,-240.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-15,False,True,mil,bos,107,113,home,3.5,199.0,143.0,-163.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-15,False,True,ind,cle,98,80,home,7.0,212.5,296.0,-370.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-15,False,True,utah,okc,108,116,home,4.0,205.0,151.0,-175.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-15,False,True,min,hou,101,104,home,11.5,215.0,797.0,-1300.0,False,True,False,Underdog Covers But Loses,Playoffs
